model,fips_state,hyperparameter,initial_guess,season_2025-2026,exclude_None
SIR-1S,33,delta_beta_temporal_mu_11,0.011149438,0.004400011,0.002397108
SIR-1S,33,delta_beta_temporal_sigma_0,0.008298549,0.036756163,0.035740383
SIR-1S,33,delta_beta_temporal_sigma_1,0.011996352,0.02994213,0.038660259
SIR-1S,33,delta_beta_temporal_sigma_2,0.01565122,0.058562961,0.03390049
SIR-1S,33,delta_beta_temporal_sigma_3,0.036588486,0.103095888,0.059227566
SIR-1S,33,delta_beta_temporal_sigma_4,0.053951271,0.034188228,0.059333082
SIR-1S,33,delta_beta_temporal_sigma_5,0.014933207,0.04842067,0.038905899
SIR-1S,33,delta_beta_temporal_sigma_6,0.065829579,0.084457712,0.094573481
SIR-1S,33,delta_beta_temporal_sigma_7,0.017848396,0.031128942,0.041987505
SIR-1S,33,delta_beta_temporal_sigma_8,0.013443631,0.054457702,0.041772038
SIR-1S,33,delta_beta_temporal_sigma_9,0.032138057,0.053460946,0.035562733
SIR-1S,33,delta_beta_temporal_sigma_10,0.034686559,0.042809976,0.044843081
SIR-1S,33,delta_beta_temporal_sigma_11,0.011898286,0.034217993,0.027803361
SIR-1S,34,rho_h_s_0,0.212286483,0.26568216,0.1764300892762441
SIR-1S,34,rho_h_scale_0,0.006278513,0.009325858,0.008673543
SIR-1S,34,f_R_mu_0,0.2892123540948716,0.344497543,0.3353235207508058
SIR-1S,34,f_R_sigma_0,0.018329662,0.028945793,0.017730296
SIR-1S,34,f_I_s_0,0.7103524533564087,0.488275134,0.4120101139578102
SIR-1S,34,f_I_scale_0,1.986436651474491e-05,4.31e-05,4.055653278915299e-05
SIR-1S,34,beta_mu_0,0.4701662457568794,0.467991873,0.4705940006351688
SIR-1S,34,beta_sigma_0,0.006495952,0.005782933,0.010996977
SIR-1S,34,delta_beta_temporal_mu_0,-0.066223663,0.010283702,-0.000801519
SIR-1S,34,delta_beta_temporal_mu_1,-0.041318306,-0.020529193,-0.012161995
SIR-1S,34,delta_beta_temporal_mu_2,0.019601252,0.064365053,0.064690725
SIR-1S,34,delta_beta_temporal_mu_3,0.091925783,0.107759275,0.153588529
SIR-1S,34,delta_beta_temporal_mu_4,0.1619296205285665,0.237331192,0.1975749345847104
SIR-1S,34,delta_beta_temporal_mu_5,-0.094130759,-0.035818896,-0.061102066
SIR-1S,34,delta_beta_temporal_mu_6,-0.111712657,-0.005333528,-0.069644643
SIR-1S,34,delta_beta_temporal_mu_7,-0.001800976,0.055646473,0.016119425
SIR-1S,34,delta_beta_temporal_mu_8,0.035947332,-0.000763694,0.022571874
SIR-1S,34,delta_beta_temporal_mu_9,-0.004224597,-0.008316326,-0.006086533
SIR-1S,34,delta_beta_temporal_mu_10,-0.003109106,0.030519586,0.005451137
SIR-1S,34,delta_beta_temporal_mu_11,0.045151846,0.044859612,0.022896088
SIR-1S,34,delta_beta_temporal_sigma_0,0.014945839,0.045811838,0.033547485
SIR-1S,34,delta_beta_temporal_sigma_1,0.02343746,0.054040252,0.027987479
SIR-1S,34,delta_beta_temporal_sigma_2,0.030338873,0.053337049,0.039873638
SIR-1S,34,delta_beta_temporal_sigma_3,0.057196472,0.052480443,0.061076974
SIR-1S,34,delta_beta_temporal_sigma_4,0.050673239,0.078605978,0.053963849
SIR-1S,34,delta_beta_temporal_sigma_5,0.026936564,0.037114893,0.047089348
SIR-1S,34,delta_beta_temporal_sigma_6,0.1131160190741141,0.118735897,0.1351353134304779
SIR-1S,34,delta_beta_temporal_sigma_7,0.034726117,0.004777957,0.027264786
SIR-1S,34,delta_beta_temporal_sigma_8,0.056056801,0.053324499,0.049236822
SIR-1S,34,delta_beta_temporal_sigma_9,0.033348767,0.041745208,0.028169906
SIR-1S,34,delta_beta_temporal_sigma_10,0.041765233,0.010691851,0.028022068
SIR-1S,34,delta_beta_temporal_sigma_11,0.016760403,0.028013831,0.03297292
SIR-1S,35,rho_h_s_0,0.2058000144739957,0.170960714,0.160177888
SIR-1S,35,rho_h_scale_0,0.00580195,0.011573032,0.00949159
SIR-1S,35,f_R_mu_0,0.2770922152355635,0.349629094,0.3351858339537452
SIR-1S,35,f_R_sigma_0,0.011084658,0.026961107,0.015361137
SIR-1S,35,f_I_s_0,0.36097365,0.182038741,0.1132046800808966
SIR-1S,35,f_I_scale_0,1.32120949781805e-05,4.98e-05,3.639449554137207e-05
SIR-1S,35,beta_mu_0,0.4745325815736526,0.473145953,0.4787548230412899
SIR-1S,35,beta_sigma_0,0.005120118,0.014323586,0.009127601
SIR-1S,35,delta_beta_temporal_mu_0,-0.04508098,-0.039615558,-0.028947462
SIR-1S,35,delta_beta_temporal_mu_1,-0.01415024,0.014011975,-0.000877962
SIR-1S,35,delta_beta_temporal_mu_2,0.032083269,0.096314926,0.057534117
SIR-1S,35,delta_beta_temporal_mu_3,0.068616619,0.148044881,0.1266010583360573
SIR-1S,35,delta_beta_temporal_mu_4,0.092748323,0.07480245,0.1207205521493517
SIR-1S,35,delta_beta_temporal_mu_5,-0.129174148,-0.068369362,-0.115378351
SIR-1S,35,delta_beta_temporal_mu_6,-0.0912614,-0.084023632,-0.09509887
SIR-1S,35,delta_beta_temporal_mu_7,0.029958503,0.01642609,0.017988425
SIR-1S,35,delta_beta_temporal_mu_8,0.044361132,0.020739878,0.01623941
SIR-1S,35,delta_beta_temporal_mu_9,0.056208669,0.017003479,0.007759827
SIR-1S,35,delta_beta_temporal_mu_10,0.010182921,-0.002166604,-0.016445793
SIR-1S,35,delta_beta_temporal_mu_11,0.004583968,-0.006735246,-0.006449131
SIR-1S,35,delta_beta_temporal_sigma_0,0.008475477,0.025876838,0.030548597
SIR-1S,35,delta_beta_temporal_sigma_1,0.012477882,0.013793454,0.021848726
SIR-1S,35,delta_beta_temporal_sigma_2,0.011081158,0.038530359,0.029441035
SIR-1S,35,delta_beta_temporal_sigma_3,0.04823664,0.088669183,0.052738706
SIR-1S,35,delta_beta_temporal_sigma_4,0.078168097,0.035045889,0.083113619
SIR-1S,35,delta_beta_temporal_sigma_5,0.039123983,0.056382264,0.047738986
SIR-1S,35,delta_beta_temporal_sigma_6,0.008802854,0.040149577,0.028909308
SIR-1S,35,delta_beta_temporal_sigma_7,0.027954701,0.057233446,0.045577739
SIR-1S,35,delta_beta_temporal_sigma_8,0.016341384,0.033301581,0.032312737
SIR-1S,35,delta_beta_temporal_sigma_9,0.022782853,0.050359617,0.035193097
SIR-1S,35,delta_beta_temporal_sigma_10,0.034697778,0.038520553,0.034425725
SIR-1S,35,delta_beta_temporal_sigma_11,0.008761665,0.025574739,0.018112512
SIR-1S,36,rho_h_s_0,0.2217049133357416,0.290863405,0.2447375825550675
SIR-1S,36,rho_h_scale_0,0.005308306,0.005918153,0.005981605
SIR-1S,36,f_R_mu_0,0.2836727434462696,0.33144329,0.3243359049465679
SIR-1S,36,f_R_sigma_0,0.018577455,0.040458945,0.022545081
SIR-1S,36,f_I_s_0,1.407016260268335,0.880545382,0.6613916435511127
SIR-1S,36,f_I_scale_0,1.0533605528441102e-05,2.4e-05,2.157141713288765e-05
SIR-1S,36,beta_mu_0,0.4718883064830549,0.478545943,0.4795171365574501
SIR-1S,36,beta_sigma_0,0.003034353,0.013388571,0.010886745
SIR-1S,36,delta_beta_temporal_mu_0,-0.050477456,-0.026964483,-0.0281255
SIR-1S,36,delta_beta_temporal_mu_1,0.043228965,0.050477439,0.052152603
SIR-1S,36,delta_beta_temporal_mu_2,0.086575038,0.087111459,0.1145538228883385
SIR-1S,36,delta_beta_temporal_mu_3,0.064221709,0.074920377,0.084688459
SIR-1S,36,delta_beta_temporal_mu_4,0.1112675299895916,0.134427517,0.1329103120302754
SIR-1S,36,delta_beta_temporal_mu_5,-0.094812547,-0.04897171,-0.066994194
SIR-1S,36,delta_beta_temporal_mu_6,-0.105492393,0.001578985,-0.067082352
SIR-1S,36,delta_beta_temporal_mu_7,-0.004068105,0.028878197,0.02012392
SIR-1S,36,delta_beta_temporal_mu_8,0.075741977,0.049393423,0.076801462
SIR-1S,36,delta_beta_temporal_mu_9,0.041900804,0.034704942,0.04200543
SIR-1S,36,delta_beta_temporal_mu_10,0.070256721,0.0626644,0.074137894
SIR-1S,36,delta_beta_temporal_mu_11,0.104649692,0.142155018,0.136370015
SIR-1S,36,delta_beta_temporal_sigma_0,0.036270997,0.040988845,0.02936147
SIR-1S,36,delta_beta_temporal_sigma_1,0.021720998,0.022699399,0.029014437
SIR-1S,36,delta_beta_temporal_sigma_2,0.056912767,0.068196867,0.049295455
SIR-1S,36,delta_beta_temporal_sigma_3,0.043678175,0.053576637,0.041070931
SIR-1S,36,delta_beta_temporal_sigma_4,0.030184026,0.057639805,0.048666537
SIR-1S,36,delta_beta_temporal_sigma_5,0.033377355,0.023578541,0.050194866
SIR-1S,36,delta_beta_temporal_sigma_6,0.116818885,0.015607076,0.1299453337363427
SIR-1S,36,delta_beta_temporal_sigma_7,0.040645452,0.037336237,0.032591037
SIR-1S,36,delta_beta_temporal_sigma_8,0.080618725,0.112740292,0.086530031
SIR-1S,36,delta_beta_temporal_sigma_9,0.032572259,0.026128733,0.02984811
SIR-1S,36,delta_beta_temporal_sigma_10,0.036325462,0.054866327,0.037899322
SIR-1S,36,delta_beta_temporal_sigma_11,0.05927363,0.087289102,0.066956853
SIR-1S,37,rho_h_s_0,0.3180596218764087,0.394747857,0.3020858925763113
SIR-1S,37,rho_h_scale_0,0.004928786,0.005166255,0.005630166
SIR-1S,37,f_R_mu_0,0.2942797009751821,0.318927489,0.3241404184853236
SIR-1S,37,f_R_sigma_0,0.020374177,0.023331393,0.015759389
SIR-1S,37,f_I_s_0,0.4799066556503751,0.324192965,0.2010289606299447
SIR-1S,37,f_I_scale_0,2.6073908573766108e-05,4.48e-05,4.182026886753188e-05
SIR-1S,37,beta_mu_0,0.4794174030360018,0.47732944,0.4854661051471993
SIR-1S,37,beta_sigma_0,0.008599975,0.010695806,0.010812438
SIR-1S,37,delta_beta_temporal_mu_0,-0.123733983,-0.13915885,-0.137992615
SIR-1S,37,delta_beta_temporal_mu_1,-0.012305445,-0.004938354,0.018484126
SIR-1S,37,delta_beta_temporal_mu_2,-0.030735506,-0.001512284,-0.001352121
SIR-1S,37,delta_beta_temporal_mu_3,0.068838807,0.035671846,0.056114693
SIR-1S,37,delta_beta_temporal_mu_4,0.2047584806993723,0.204804844,0.226858572
SIR-1S,37,delta_beta_temporal_mu_5,-0.146937559,-0.107497778,-0.139541575
SIR-1S,37,delta_beta_temporal_mu_6,-0.042205471,0.009992464,-0.012934596
SIR-1S,37,delta_beta_temporal_mu_7,0.038153141,0.049624901,0.048288347
SIR-1S,37,delta_beta_temporal_mu_8,0.037691198,0.007438471,0.020229314
SIR-1S,37,delta_beta_temporal_mu_9,0.059655905,0.111677097,0.072348929
SIR-1S,37,delta_beta_temporal_mu_10,-0.004441269,0.03880941,0.00631725
SIR-1S,37,delta_beta_temporal_mu_11,-0.007829369,0.004803202,-0.005330311
SIR-1S,37,delta_beta_temporal_sigma_0,0.039249312,0.053266695,0.042008995
SIR-1S,37,delta_beta_temporal_sigma_1,0.1041241708372105,0.109868886,0.084044748
SIR-1S,37,delta_beta_temporal_sigma_2,0.082224953,0.082859759,0.063685305
SIR-1S,37,delta_beta_temporal_sigma_3,0.028636247,0.028792684,0.043747929
SIR-1S,37,delta_beta_temporal_sigma_4,0.044165856,0.025263553,0.051525092
SIR-1S,37,delta_beta_temporal_sigma_5,0.044280218,0.047966887,0.065239475
SIR-1S,37,delta_beta_temporal_sigma_6,0.090897726,0.104558688,0.1151825220214277
SIR-1S,37,delta_beta_temporal_sigma_7,0.012934248,0.030925103,0.023791114
SIR-1S,37,delta_beta_temporal_sigma_8,0.097841485,0.095490819,0.073827502
SIR-1S,37,delta_beta_temporal_sigma_9,0.033830985,0.024958481,0.032714903
SIR-1S,37,delta_beta_temporal_sigma_10,0.067711007,0.074685127,0.050938833
SIR-1S,37,delta_beta_temporal_sigma_11,0.038096159,0.051416525,0.033085864
SIR-1S,38,rho_h_s_0,0.091182817,0.136778717,0.087141355
SIR-1S,38,rho_h_scale_0,0.004888008,0.007529679,0.007965358
SIR-1S,38,f_R_mu_0,0.2913152169936885,0.351199862,0.3471791061996287
SIR-1S,38,f_R_sigma_0,0.008067119,0.021679234,0.015657154
SIR-1S,38,f_I_s_0,0.7632709315999558,0.158463687,0.1677334007230744
SIR-1S,38,f_I_scale_0,2.0855887898926145e-05,9.93e-05,6.754579628710713e-05
SIR-1S,38,beta_mu_0,0.4752844888562539,0.477093206,0.4789359376932333
SIR-1S,38,beta_sigma_0,0.004676954,0.006748313,0.009270685
SIR-1S,38,delta_beta_temporal_mu_0,-0.05247648,-0.020654172,-0.010116342
SIR-1S,38,delta_beta_temporal_mu_1,-0.028220628,0.002248153,0.001537616
SIR-1S,38,delta_beta_temporal_mu_2,-0.003808622,0.018585987,0.007760838
SIR-1S,38,delta_beta_temporal_mu_3,0.034423178,-0.009695031,0.019372868
SIR-1S,38,delta_beta_temporal_mu_4,0.088241888,0.189687438,0.1992355928631814
SIR-1S,38,delta_beta_temporal_mu_5,-0.012495403,-0.004798698,-0.029852376
SIR-1S,38,delta_beta_temporal_mu_6,-0.008665002,0.067297148,0.012979605
SIR-1S,38,delta_beta_temporal_mu_7,-0.013387614,0.006405006,-0.010123141
SIR-1S,38,delta_beta_temporal_mu_8,-0.002136025,-0.010972963,-0.01104891
SIR-1S,38,delta_beta_temporal_mu_9,0.057098854,0.045272361,0.028093748
SIR-1S,38,delta_beta_temporal_mu_10,0.054197326,0.076297047,0.05165433
SIR-1S,38,delta_beta_temporal_mu_11,0.03053283,0.044325187,0.041493276
SIR-1S,38,delta_beta_temporal_sigma_0,0.005708607,0.028094691,0.020589768
SIR-1S,38,delta_beta_temporal_sigma_1,0.007991444,0.069059611,0.032016247
SIR-1S,38,delta_beta_temporal_sigma_2,0.016896805,0.050329577,0.036264649
SIR-1S,38,delta_beta_temporal_sigma_3,0.026769422,0.033937609,0.041277256
SIR-1S,38,delta_beta_temporal_sigma_4,0.034608138,0.023259816,0.047783536
SIR-1S,38,delta_beta_temporal_sigma_5,0.03257725,0.067383371,0.04737054
SIR-1S,38,delta_beta_temporal_sigma_6,0.057283313,0.079770829,0.072187625
SIR-1S,38,delta_beta_temporal_sigma_7,0.024458552,0.049989219,0.047168329
SIR-1S,38,delta_beta_temporal_sigma_8,0.036448794,0.056570638,0.041105098
SIR-1S,38,delta_beta_temporal_sigma_9,0.023479533,0.058100834,0.046297515
SIR-1S,38,delta_beta_temporal_sigma_10,0.011204041,0.048062369,0.029518062
SIR-1S,38,delta_beta_temporal_sigma_11,0.004277632,0.000863768,0.020645424
SIR-1S,39,rho_h_s_0,0.3429754966355856,0.421648805,0.3484584035235676
SIR-1S,39,rho_h_scale_0,0.005431923,0.00623248,0.005906042
SIR-1S,39,f_R_mu_0,0.2782704110490822,0.334532348,0.3239206108193315
SIR-1S,39,f_R_sigma_0,0.024478393,0.037990505,0.017886292
SIR-1S,39,f_I_s_0,0.6116811027834926,0.528988999,0.2900876842664741
SIR-1S,39,f_I_scale_0,1.6622741176889202e-05,3.53e-05,3.325513857501841e-05
SIR-1S,39,beta_mu_0,0.4704397368225576,0.479371766,0.4772461754760436
SIR-1S,39,beta_sigma_0,0.003228492,0.016022566,0.008579448
SIR-1S,39,delta_beta_temporal_mu_0,-0.05271253,-0.087696942,-0.087589962
SIR-1S,39,delta_beta_temporal_mu_1,-0.11336364,-0.03704199,-0.008157194
SIR-1S,39,delta_beta_temporal_mu_2,-0.004009717,0.045762237,0.03515305
SIR-1S,39,delta_beta_temporal_mu_3,0.034120673,0.020603563,0.044405938
SIR-1S,39,delta_beta_temporal_mu_4,0.1985122310503183,0.176220337,0.2248930652033617
SIR-1S,39,delta_beta_temporal_mu_5,-0.12555921,-0.068937066,-0.105007439
SIR-1S,39,delta_beta_temporal_mu_6,-0.036586076,0.032986122,-6.48E-05
SIR-1S,39,delta_beta_temporal_mu_7,0.060792335,0.091727742,0.089999523
SIR-1S,39,delta_beta_temporal_mu_8,0.09140448,0.098608077,0.1222650179922067
SIR-1S,39,delta_beta_temporal_mu_9,0.043270711,0.071373991,0.081726806
SIR-1S,39,delta_beta_temporal_mu_10,-0.074940055,0.014360967,-0.03070769
SIR-1S,39,delta_beta_temporal_mu_11,0.022168192,0.114883716,0.1035491713036929
SIR-1S,39,delta_beta_temporal_sigma_0,0.059581049,0.061466621,0.035905622
SIR-1S,39,delta_beta_temporal_sigma_1,0.1523407574250584,0.086885876,0.0449581
SIR-1S,39,delta_beta_temporal_sigma_2,0.068694637,0.079351176,0.04329096
SIR-1S,39,delta_beta_temporal_sigma_3,0.036914413,0.035591133,0.033780675
SIR-1S,39,delta_beta_temporal_sigma_4,0.054736491,0.072114109,0.079953122
SIR-1S,39,delta_beta_temporal_sigma_5,0.028018043,0.044260935,0.029484454
SIR-1S,39,delta_beta_temporal_sigma_6,0.063542103,0.008132933,0.092779667
SIR-1S,39,delta_beta_temporal_sigma_7,0.025851887,0.062101959,0.061082803
SIR-1S,39,delta_beta_temporal_sigma_8,0.055306263,0.066243226,0.037763701
SIR-1S,39,delta_beta_temporal_sigma_9,0.024476724,0.048027597,0.028627296
SIR-1S,39,delta_beta_temporal_sigma_10,0.094442841,0.053006825,0.1028895304949964
SIR-1S,39,delta_beta_temporal_sigma_11,0.080913468,0.087676464,0.071267855
SIR-1S,40,rho_h_s_0,0.2105754308051578,0.124224249,0.122904046
SIR-1S,40,rho_h_scale_0,0.005249925,0.008442514,0.008084891
SIR-1S,40,f_R_mu_0,0.2970443189556894,0.345267562,0.353070091
SIR-1S,40,f_R_sigma_0,0.019421737,0.034267711,0.02363954
SIR-1S,40,f_I_s_0,1.9625406467093336,0.792351693,0.6399078902231201
SIR-1S,40,f_I_scale_0,2.8013170982133983e-05,7.64e-05,8.564493663101204e-05
SIR-1S,40,beta_mu_0,0.4718201474056969,0.475189398,0.4762171251727629
SIR-1S,40,beta_sigma_0,0.014123665,0.020410143,0.014429962
SIR-1S,40,delta_beta_temporal_mu_0,-0.079255823,-0.142743552,-0.061518867
SIR-1S,40,delta_beta_temporal_mu_1,-0.035781432,0.048378639,0.001963279
SIR-1S,40,delta_beta_temporal_mu_2,-0.008959507,-0.000207299,0.017939328
SIR-1S,40,delta_beta_temporal_mu_3,0.033243004,0.002239983,0.074259542
SIR-1S,40,delta_beta_temporal_mu_4,0.1291333478004556,0.141897869,0.2131530066380471
SIR-1S,40,delta_beta_temporal_mu_5,-0.071725988,-0.028423527,-0.051113051
SIR-1S,40,delta_beta_temporal_mu_6,0.094969579,0.153191575,0.1193285622056294
SIR-1S,40,delta_beta_temporal_mu_7,0.1074385836030217,0.088785956,0.1151969057191417
SIR-1S,40,delta_beta_temporal_mu_8,-0.061489563,-0.127547525,-0.070836503
SIR-1S,40,delta_beta_temporal_mu_9,0.027833412,0.028845552,0.00244791
SIR-1S,40,delta_beta_temporal_mu_10,-0.013488381,0.002738174,-0.028821614
SIR-1S,40,delta_beta_temporal_mu_11,0.002196649,-0.014278608,-0.017281587
SIR-1S,40,delta_beta_temporal_sigma_0,0.045669481,0.062527137,0.043295099
SIR-1S,40,delta_beta_temporal_sigma_1,0.026505795,0.050299599,0.037326335
SIR-1S,40,delta_beta_temporal_sigma_2,0.008302464,0.023388358,0.01876648
SIR-1S,40,delta_beta_temporal_sigma_3,0.045891098,0.038532033,0.044977436
SIR-1S,40,delta_beta_temporal_sigma_4,0.061841075,0.072293517,0.094499632
SIR-1S,40,delta_beta_temporal_sigma_5,0.074286041,0.057649484,0.061293334
SIR-1S,40,delta_beta_temporal_sigma_6,0.041402684,0.031923782,0.070055914
SIR-1S,40,delta_beta_temporal_sigma_7,0.048492965,0.04196943,0.036412324
SIR-1S,40,delta_beta_temporal_sigma_8,0.053974745,0.040992304,0.057024589
SIR-1S,40,delta_beta_temporal_sigma_9,0.041080817,0.064915335,0.045266063
SIR-1S,40,delta_beta_temporal_sigma_10,0.040060301,0.034332456,0.085164801
SIR-1S,40,delta_beta_temporal_sigma_11,0.020492042,0.008334904,0.03756707
SIR-1S,41,rho_h_s_0,0.3624300277661154,0.270051675,0.3028474373347919
SIR-1S,41,rho_h_scale_0,0.00413687,0.007598758,0.005975255
SIR-1S,41,f_R_mu_0,0.300360195,0.336027864,0.3438158350785094
SIR-1S,41,f_R_sigma_0,0.019352901,0.037662886,0.018831236
SIR-1S,41,f_I_s_0,1.0037567542817247,0.402170332,0.1907462644547984
SIR-1S,41,f_I_scale_0,1.8320237956606003e-05,5.29e-05,5.116079017913575e-05
SIR-1S,41,beta_mu_0,0.4772607596527975,0.464684193,0.4787867373855361
SIR-1S,41,beta_sigma_0,0.003732025,0.013450751,0.00942491
SIR-1S,41,delta_beta_temporal_mu_0,-0.036336447,-0.005909853,-0.018705084
SIR-1S,41,delta_beta_temporal_mu_1,-0.014338455,0.009152013,0.002114658
SIR-1S,41,delta_beta_temporal_mu_2,0.008532862,0.004516327,0.015620425
SIR-1S,41,delta_beta_temporal_mu_3,0.043030099,0.123417599,0.075604995
SIR-1S,41,delta_beta_temporal_mu_4,0.095694528,0.142756952,0.1624174123324032
SIR-1S,41,delta_beta_temporal_mu_5,-0.115347532,-0.131422565,-0.098614719
SIR-1S,41,delta_beta_temporal_mu_6,0.006272889,-0.016377066,0.016165139
SIR-1S,41,delta_beta_temporal_mu_7,0.071789735,0.045386436,0.072760676
SIR-1S,41,delta_beta_temporal_mu_8,-0.01530361,-0.007178336,-0.019542114
SIR-1S,41,delta_beta_temporal_mu_9,-0.010287036,-0.005688474,0.002439402
SIR-1S,41,delta_beta_temporal_mu_10,-0.012567868,0.011613596,0.00347932
SIR-1S,41,delta_beta_temporal_mu_11,0.004891904,-0.018232706,-0.025443979
SIR-1S,41,delta_beta_temporal_sigma_0,0.01344929,0.01915804,0.034811997
SIR-1S,41,delta_beta_temporal_sigma_1,0.019710012,0.05648103,0.040707992
SIR-1S,41,delta_beta_temporal_sigma_2,0.004625318,0.015996475,0.017183713
SIR-1S,41,delta_beta_temporal_sigma_3,0.036610675,0.055410245,0.043398926
SIR-1S,41,delta_beta_temporal_sigma_4,0.028990399,0.074640207,0.040690005
SIR-1S,41,delta_beta_temporal_sigma_5,0.080686847,0.063283357,0.07334476
SIR-1S,41,delta_beta_temporal_sigma_6,0.075651917,0.062260423,0.1067353264996212
SIR-1S,41,delta_beta_temporal_sigma_7,0.064253815,0.099398465,0.089282669
SIR-1S,41,delta_beta_temporal_sigma_8,0.031920296,0.046738813,0.03571261
SIR-1S,41,delta_beta_temporal_sigma_9,0.04985682,0.070785212,0.036844482
SIR-1S,41,delta_beta_temporal_sigma_10,0.050839284,0.047869689,0.047973233
SIR-1S,41,delta_beta_temporal_sigma_11,0.012564678,0.052350573,0.034175851
SIR-1S,42,rho_h_s_0,0.4458496125602498,0.28452938,0.1653003814460967
SIR-1S,42,rho_h_scale_0,0.012661367,0.015540362,0.017554858
SIR-1S,42,f_R_mu_0,0.2544946302848105,0.301234651,0.3063010169598329
SIR-1S,42,f_R_sigma_0,0.051189259,0.07085293,0.041931954
SIR-1S,42,f_I_s_0,0.7646718579219856,0.507678347,0.4783225996196638
SIR-1S,42,f_I_scale_0,8.115167767288369e-05,8.02e-05,9.40126219011044e-05
SIR-1S,42,beta_mu_0,0.4212665002621936,0.423009176,0.4285915726268384
SIR-1S,42,beta_sigma_0,0.019733285,0.022408902,0.011772258
SIR-1S,42,delta_beta_temporal_mu_0,-0.113923458,-0.043960293,-0.064387525
SIR-1S,42,delta_beta_temporal_mu_1,-0.001365558,0.045223958,0.021221918
SIR-1S,42,delta_beta_temporal_mu_2,0.036520917,0.006637654,0.054120223
SIR-1S,42,delta_beta_temporal_mu_3,0.09433266,0.10787698,0.1146681378892019
SIR-1S,42,delta_beta_temporal_mu_4,0.2291429394595724,0.228172041,0.2678837105998471
SIR-1S,42,delta_beta_temporal_mu_5,-0.070014414,-0.035511174,-0.052548567
SIR-1S,42,delta_beta_temporal_mu_6,-0.066407642,0.01092325,-0.032745573
SIR-1S,42,delta_beta_temporal_mu_7,0.018853328,0.054387048,0.034190239
SIR-1S,42,delta_beta_temporal_mu_8,0.038017589,0.021236991,0.034964799
SIR-1S,42,delta_beta_temporal_mu_9,0.014951891,-0.017553949,0.011193216
SIR-1S,42,delta_beta_temporal_mu_10,-0.06023597,-0.037477309,-0.051051061
SIR-1S,42,delta_beta_temporal_mu_11,0.002161994,-0.017346779,-0.005974964
SIR-1S,42,delta_beta_temporal_sigma_0,0.018996539,0.048044823,0.038230352
SIR-1S,42,delta_beta_temporal_sigma_1,0.03525492,0.044416088,0.052785641
SIR-1S,42,delta_beta_temporal_sigma_2,0.103601428,0.137164847,0.1253342540993007
SIR-1S,42,delta_beta_temporal_sigma_3,0.020441738,0.058605658,0.034980435
SIR-1S,42,delta_beta_temporal_sigma_4,0.048502805,0.04847378,0.035824086
SIR-1S,42,delta_beta_temporal_sigma_5,0.04179441,0.085637726,0.051076497
SIR-1S,42,delta_beta_temporal_sigma_6,0.07226419,0.09191986,0.091314176
SIR-1S,42,delta_beta_temporal_sigma_7,0.040859131,0.012986162,0.053505376
SIR-1S,42,delta_beta_temporal_sigma_8,0.060972211,0.08362686,0.056791316
SIR-1S,42,delta_beta_temporal_sigma_9,0.077897195,0.056410241,0.063296531
SIR-1S,42,delta_beta_temporal_sigma_10,0.027007928,0.037476273,0.021096348
SIR-1S,42,delta_beta_temporal_sigma_11,0.037316401,0.030108706,0.030060426
SIR-1S,44,rho_h_s_0,0.3320136401183586,0.217936868,0.1881602666514603
SIR-1S,44,rho_h_scale_0,0.004423398,0.008045989,0.00835733
SIR-1S,44,f_R_mu_0,0.2918578359796789,0.346476471,0.3451349128185696
SIR-1S,44,f_R_sigma_0,0.021851735,0.028879141,0.022912282
SIR-1S,44,f_I_s_0,0.89264601,0.194699327,0.1617155039550166
SIR-1S,44,f_I_scale_0,2.2541156528208092e-05,6.39e-05,6.447582883726071e-05
SIR-1S,44,beta_mu_0,0.4772768766338504,0.469293365,0.4750368797952166
SIR-1S,44,beta_sigma_0,0.001715881,0.008682217,0.009266909
SIR-1S,44,delta_beta_temporal_mu_0,-0.045566042,-0.011317668,-0.017458792
SIR-1S,44,delta_beta_temporal_mu_1,-0.032645967,-0.013379002,0.001295569
SIR-1S,44,delta_beta_temporal_mu_2,0.000390059,0.012474514,0.000385584
SIR-1S,44,delta_beta_temporal_mu_3,0.069176653,0.049375154,0.1368810156190488
SIR-1S,44,delta_beta_temporal_mu_4,0.089547543,0.129987029,0.1567550919832102
SIR-1S,44,delta_beta_temporal_mu_5,-0.049356241,-0.000849955,-0.031177599
SIR-1S,44,delta_beta_temporal_mu_6,-0.051678571,-0.018515115,-0.03200649
SIR-1S,44,delta_beta_temporal_mu_7,0.024291838,0.030977417,0.029978499
SIR-1S,44,delta_beta_temporal_mu_8,0.041894874,0.024294714,0.023693118
SIR-1S,44,delta_beta_temporal_mu_9,0.030736436,-0.016488554,0.00219151
SIR-1S,44,delta_beta_temporal_mu_10,0.033698795,0.015912278,-0.003281292
SIR-1S,44,delta_beta_temporal_mu_11,0.038216491,-0.046391328,0.0102007
SIR-1S,44,delta_beta_temporal_sigma_0,0.005956089,0.001823909,0.023567565
SIR-1S,44,delta_beta_temporal_sigma_1,0.005746371,0.03164472,0.035339904
SIR-1S,44,delta_beta_temporal_sigma_2,0.017662302,0.065785552,0.028814153
SIR-1S,44,delta_beta_temporal_sigma_3,0.024627771,0.037170126,0.041996552
SIR-1S,44,delta_beta_temporal_sigma_4,0.031901048,0.049692123,0.04645257
SIR-1S,44,delta_beta_temporal_sigma_5,0.040569911,0.053109547,0.041316459
